      country  ad_position  ad_type  ad_category  serp_id  query          log_id  time_spent  doc_width  doc_height    0    1    2    3    4    5    6    7    8          0      1      2        3      4      5       6      7      8
407       3.0          0.0      1.0          5.0      6.0    6.0  20170103134751        12.0     1360.0      2063.0  0.0  1.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0        8.0    7.0    0.0      0.0    5.0    0.0     0.0    0.0    0.0
408       3.0          1.0      0.0          3.0     31.0   30.0  20161229184118        33.0     1920.0      1781.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       99.0    0.0    0.0     91.0    0.0    0.0     0.0    0.0    0.0
410       1.0          1.0      0.0          7.0     23.0   22.0  20181002003045        12.0     1360.0      1599.0  0.0  5.0  0.0  3.0  5.0  0.0  3.0  5.0  0.0       61.0   60.0    0.0     25.0   59.0    0.0    59.0   58.0    0.0
411       1.0          1.0      0.0          0.0     30.0   29.0  20181002001606       103.0     1366.0      1602.0  0.0  0.0  0.0  5.0  0.0  3.0  0.0  0.0  0.0       81.0    0.0    0.0     79.0    0.0   12.0     0.0    0.0    0.0
412      30.0          1.0      0.0          1.0     18.0   18.0  20181001182653       210.0     1600.0      1625.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      138.0    0.0    0.0    124.0    0.0    0.0     0.0    0.0    0.0
413       3.0          0.0      0.0          0.0     27.0   26.0  20180910194254        67.0     1058.0      2058.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
414       3.0          0.0      0.0          0.0      7.0    7.0  20180802223843        37.0     1920.0      2321.0  0.0  5.0  5.0  5.0  5.0  5.0  0.0  0.0  0.0       99.0   97.0   33.0     16.0   94.0   88.0     0.0    0.0    0.0
416       3.0          0.0      0.0          6.0     45.0   36.0  20170319200156       161.0     1920.0      1685.0  0.0  3.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      155.0  142.0    0.0    128.0    0.0    0.0     0.0    0.0    0.0
417       4.0          1.0      0.0          5.0     35.0   33.0  20170312113150        30.0     1280.0      1712.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0      302.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
418       3.0          0.0      0.0          8.0     15.0   15.0  20170219194916         7.0     1920.0      1772.0  0.0  1.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0       28.0   27.0    0.0     25.0   26.0    0.0     0.0    0.0    0.0
419       3.0          0.0      1.0          1.0     44.0   40.0  20170212162917        86.0     1366.0      1964.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       18.0    0.0    0.0     11.0    0.0    0.0     0.0    0.0    0.0
420       3.0          0.0      1.0          0.0     30.0   29.0  20170211133223        54.0     1366.0      1745.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      102.0   95.0    0.0    101.0    0.0    0.0     0.0    0.0    0.0
421       3.0          0.0      0.0          8.0     22.0   14.0  20170211035552        20.0     1920.0      1798.0  0.0  0.0  0.0  5.0  0.0  0.0  3.0  0.0  0.0       36.0    0.0    0.0     31.0    0.0    0.0    31.0    0.0    0.0
422       3.0          0.0      0.0          0.0     27.0   26.0  20170205054634       236.0     1403.0      2046.0  0.0  5.0  0.0  1.0  3.0  0.0  0.0  0.0  0.0       74.0   52.0    0.0     70.0   68.0    0.0     0.0    0.0    0.0
423       3.0          1.0      0.0          1.0      1.0    1.0  20170201023621        23.0     1536.0      1609.0  0.0  0.0  0.0  3.0  5.0  0.0  5.0  0.0  0.0      131.0    0.0    0.0     16.0    5.0    0.0    91.0    0.0    0.0
424       3.0          0.0      1.0          3.0     43.0   39.0  20170131150016        42.0     1920.0      1823.0  0.0  0.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0        8.0    0.0    0.0      7.0    6.0    0.0     0.0    0.0    0.0
425       3.0          0.0      1.0          8.0     28.0   27.0  20170106184125        35.0     1280.0      2131.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      6.0    0.0    0.0     0.0    0.0    0.0
426       3.0          1.0      0.0          0.0     12.0   12.0  20161223060409         8.0     1070.0      1499.0  0.0  0.0  0.0  5.0  0.0  0.0  3.0  0.0  0.0       11.0    0.0    0.0     11.0    0.0    0.0     5.0    0.0    0.0
427      22.0          1.0      0.0          7.0     17.0   17.0  20181002111245         7.0     1366.0      1691.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       18.0    0.0    0.0     17.0    0.0    0.0     0.0    0.0    0.0
428      27.0          0.0      0.0          0.0     20.0   20.0  20181002053905      2616.0     1440.0      1918.0  0.0  3.0  0.0  5.0  5.0  0.0  3.0  0.0  0.0       48.0   40.0    0.0     42.0   41.0    0.0    39.0    0.0    0.0
429      13.0          1.0      0.0          7.0     23.0   22.0  20181002003114       240.0     1280.0      1601.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       34.0    0.0    0.0     16.0    0.0    0.0     0.0    0.0    0.0
430       1.0          1.0      0.0          7.0     17.0   17.0  20181001232207        22.0     1366.0      1691.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       62.0    0.0    0.0     58.0    0.0    0.0     0.0    0.0    0.0
431       1.0          0.0      1.0          0.0     41.0   37.0  20181001162207        57.0     1058.0      2067.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       24.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
432       6.0          0.0      0.0          0.0     20.0   20.0  20181001071108        53.0     1680.0      2105.0  0.0  0.0  0.0  5.0  5.0  0.0  3.0  5.0  0.0      340.0    0.0    0.0     45.0   35.0    0.0    45.0   36.0    0.0
433       3.0          0.0      0.0          8.0     56.0   49.0  20180915213338        34.0     1920.0      1080.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       50.0    0.0    0.0      1.0    0.0    0.0     0.0    0.0    0.0
434       3.0          1.0      0.0          8.0     40.0   21.0  20180906175729        17.0     1070.0      1660.0  0.0  1.0  0.0  5.0  5.0  0.0  4.0  5.0  0.0       60.0   58.0    0.0     49.0   57.0    0.0    54.0   57.0    0.0
436       3.0          0.0      0.0          0.0     27.0   26.0  20180726172439        12.0     1600.0      2058.0  0.0  1.0  0.0  3.0  3.0  0.0  0.0  0.0  0.0       17.0   17.0    0.0     12.0   15.0    0.0     0.0    0.0    0.0
437       3.0          1.0      0.0          8.0     32.0   15.0  20180721165623        20.0     1607.0      1763.0  0.0  0.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       16.0    0.0    0.0     13.0   14.0    0.0     0.0    0.0    0.0
438       4.0          1.0      0.0          1.0      2.0    2.0  20180623204734        19.0     1366.0      1897.0  3.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       19.0    0.0    0.0     19.0    0.0    0.0     0.0    0.0    0.0
439       6.0          0.0      0.0          0.0     27.0   26.0  20180118192646        68.0     1075.0      2069.0  0.0  5.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       13.0    9.0    0.0      7.0    0.0    0.0     8.0    0.0    0.0
441       3.0          0.0      0.0          4.0      5.0    5.0  20170301172144        27.0     1058.0      2100.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       29.0    0.0    0.0     27.0    0.0    0.0     0.0    0.0    0.0
443       3.0          0.0      1.0          2.0     60.0   53.0  20170211020903         9.0     1366.0      1923.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0       46.0   46.0    0.0      0.0   44.0    0.0     0.0    0.0    0.0
444       3.0          1.0      0.0          8.0     32.0   15.0  20170201035028        33.0     1600.0      1744.0  0.0  0.0  0.0  5.0  3.0  5.0  5.0  5.0  0.0       96.0    0.0    0.0     92.0   92.0   93.0    12.0    9.0    0.0
446       3.0          0.0      1.0          8.0     61.0   49.0  20170106000236        32.0     1920.0      1583.0  0.0  0.0  0.0  3.0  3.0  5.0  5.0  0.0  0.0       21.0    0.0    0.0     15.0   17.0   21.0     9.0    0.0    0.0
448       3.0          0.0      0.0          8.0     13.0   13.0  20161225053935        50.0     1920.0      2029.0  0.0  0.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       51.0    0.0    0.0     48.0   40.0    0.0     0.0    0.0    0.0
450      30.0          1.0      0.0         10.0     25.0   24.0  20181001194529        43.0     1366.0       768.0  0.0  0.0  0.0  5.0  0.0  0.0  1.0  0.0  0.0       37.0    0.0    0.0     36.0    0.0    0.0    37.0    0.0    0.0
451      34.0          1.0      0.0          1.0      1.0    1.0  20181001193012        49.0     1366.0      1611.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       46.0   46.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
452      32.0          0.0      0.0          0.0     33.0   31.0  20181001175811        57.0     1075.0      2144.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      5.0    0.0    0.0     0.0    0.0    0.0
453       1.0          0.0      0.0          9.0     24.0   23.0  20181001174618        24.0     1366.0      1963.0  0.0  5.0  0.0  5.0  3.0  0.0  0.0  0.0  0.0       42.0   40.0    0.0     37.0   22.0    0.0     0.0    0.0    0.0
454       1.0          1.0      0.0          7.0     23.0   22.0  20181001145318        19.0     1280.0      1599.0  0.0  0.0  0.0  5.0  1.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0      4.0   13.0    0.0     0.0    0.0    0.0
455       1.0          1.0      0.0          6.0      8.0    8.0  20181001143922       226.0     1360.0      1633.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0      9.0    0.0    0.0     0.0    0.0    0.0
456       1.0          1.0      0.0          1.0      2.0    2.0  20181001140107        11.0     1440.0      1897.0  0.0  3.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       44.0   32.0    0.0     41.0   40.0    0.0     0.0    0.0    0.0
457       6.0          0.0      0.0          0.0     27.0   26.0  20180910191745        29.0     1366.0      2060.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       11.0    6.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
458      35.0          0.0      0.0          7.0     46.0   22.0  20180819011502        30.0     1920.0      1890.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
459      20.0          0.0      0.0          8.0     21.0   21.0  20180710085346        51.0     1536.0      1741.0  0.0  0.0  0.0  5.0  0.0  5.0  0.0  0.0  0.0       41.0    0.0    0.0      9.0    0.0    6.0     0.0    0.0    0.0
460       3.0          1.0      0.0          0.0     30.0   29.0  20180126084115        62.0     1366.0      1566.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       17.0    0.0    0.0     15.0    0.0    0.0    14.0    0.0    0.0
461       3.0          0.0      0.0          5.0     34.0   32.0  20180119003551        20.0     1600.0      1992.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      5.0    0.0    0.0     0.0    0.0    0.0
462       3.0          0.0      0.0          7.0     46.0   22.0  20170321181329        23.0     1058.0      1890.0  0.0  1.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       38.0   37.0    0.0     24.0    0.0    0.0     0.0    0.0    0.0
463       3.0          1.0      0.0          1.0     11.0   11.0  20170314135527        46.0     1366.0      1549.0  0.0  0.0  0.0  3.0  5.0  5.0  3.0  0.0  0.0       27.0    0.0    0.0     20.0   20.0   19.0    17.0    0.0    0.0
464       3.0          0.0      0.0          0.0     27.0   26.0  20170227212956        25.0     1259.0      2045.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      3.0    0.0    0.0     0.0    0.0    0.0
465       3.0          0.0      1.0         11.0     57.0   50.0  20170227064131        21.0     1920.0      1646.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       15.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
466       3.0          1.0      0.0          1.0     47.0   41.0  20170222232934        12.0     1920.0      1856.0  0.0  0.0  0.0  5.0  3.0  5.0  0.0  0.0  0.0       46.0    0.0    0.0     44.0   41.0   37.0     0.0    0.0    0.0
467       3.0          0.0      0.0          0.0     49.0   43.0  20170219230142         7.0     1280.0      1831.0  0.0  0.0  0.0  3.0  0.0  0.0  1.0  0.0  0.0      172.0    0.0    0.0    169.0    0.0    0.0   171.0    0.0    0.0
468       3.0          1.0      0.0          1.0      2.0    2.0  20170213202833        39.0     1280.0      1910.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0       41.0   36.0   33.0      0.0    0.0    0.0     0.0    0.0    0.0
471       3.0          1.0      0.0          5.0      6.0    6.0  20170206032632        29.0     1070.0      1915.0  0.0  0.0  0.0  3.0  0.0  0.0  5.0  5.0  0.0       55.0    0.0    0.0     53.0    0.0    0.0    53.0   39.0    0.0
473       3.0          0.0      1.0          5.0     34.0   32.0  20170106163321        40.0     1366.0      1893.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
474       3.0          1.0      0.0         10.0     25.0   24.0  20170106150917         9.0     1360.0      1613.0  0.0  1.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       34.0   34.0    0.0     33.0   22.0    0.0     0.0    0.0    0.0
475       3.0          0.0      0.0          0.0      7.0    7.0  20161222054809        29.0     1058.0      2323.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0      136.0    0.0    0.0     63.0    0.0    0.0   133.0    0.0    0.0
477       1.0          0.0      0.0          0.0     36.0   34.0  20181002022118        63.0     1366.0      2111.0  0.0  0.0  0.0  1.0  0.0  0.0  5.0  5.0  5.0      164.0    0.0    0.0    164.0    0.0    0.0    62.0   58.0   51.0
478       1.0          0.0      1.0          0.0     20.0   20.0  20181001201510       118.0     1280.0      1635.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       38.0    0.0    0.0     35.0    0.0    0.0     0.0    0.0    0.0
479      13.0          0.0      0.0          8.0     37.0   27.0  20181001175035         8.0     1366.0       768.0  0.0  0.0  5.0  3.0  0.0  5.0  5.0  2.0  4.0      116.0    0.0   80.0    113.0    0.0   80.0   113.0   82.0   82.0
480      36.0          1.0      0.0          1.0     47.0   41.0  20181001170752        99.0     1366.0      1843.0  0.0  5.0  3.0  5.0  0.0  0.0  0.0  0.0  0.0       22.0   21.0   17.0      4.0    0.0    0.0     0.0    0.0    0.0
481       1.0          1.0      0.0          1.0     19.0   19.0  20181001163130        45.0     1680.0      1539.0  0.0  5.0  0.0  5.0  5.0  5.0  0.0  0.0  0.0      108.0   53.0    0.0     42.0   49.0   39.0     0.0    0.0    0.0
484      13.0          0.0      0.0          0.0     51.0   29.0  20181001153631        61.0     1075.0      1708.0  0.0  0.0  0.0  5.0  0.0  0.0  3.0  0.0  0.0       52.0    0.0    0.0     51.0    0.0    0.0    47.0    0.0    0.0
485       1.0          0.0      0.0          0.0     51.0   29.0  20181001150638        81.0     1440.0      1681.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      109.0    0.0    0.0    103.0    0.0    0.0     0.0    0.0    0.0
486      13.0          0.0      0.0          0.0      7.0    7.0  20181001144921       138.0     1280.0      2321.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      4.0    0.0    0.0     0.0    0.0    0.0
487      19.0          0.0      0.0          7.0     46.0   22.0  20180919205413         6.0     1920.0      1890.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       45.0    0.0    0.0     44.0    0.0    0.0     0.0    0.0    0.0
489       5.0          0.0      0.0          0.0     33.0   31.0  20180904225719        99.0     1920.0      2129.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      6.0    0.0    0.0     0.0    0.0    0.0
490       3.0          0.0      1.0         11.0     62.0   54.0  20180820015025        20.0     1536.0      2272.0  0.0  3.0  0.0  5.0  3.0  0.0  3.0  0.0  0.0       21.0   21.0    0.0     17.0   20.0    0.0     5.0    0.0    0.0
491       3.0          0.0      1.0          3.0     16.0   16.0  20180516221234       155.0     1366.0      1797.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       46.0    0.0    0.0     27.0    0.0    0.0    27.0    0.0    0.0
492       3.0          0.0      0.0          0.0     36.0   34.0  20180126172333       302.0     1920.0      2111.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0      7.0    0.0    0.0     0.0    0.0    0.0
493       3.0          0.0      0.0          8.0     37.0   27.0  20180118112247        28.0     1024.0       600.0  0.0  0.0  0.0  3.0  0.0  0.0  5.0  5.0  0.0       13.0    0.0    0.0      7.0    0.0    0.0    19.0   13.0    0.0
494       3.0          0.0      1.0         11.0     62.0   54.0  20170313042445        18.0     1366.0      2290.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       46.0    0.0    0.0     26.0    0.0    0.0     0.0    0.0    0.0
495       3.0          0.0      1.0         12.0     38.0   35.0  20170211163943       102.0     1366.0      1755.0  0.0  0.0  0.0  3.0  0.0  0.0  5.0  0.0  0.0        6.0    0.0    0.0      4.0    0.0    0.0     4.0    0.0    0.0
496       3.0          0.0      0.0          9.0     24.0   23.0  20170210141144        36.0     1366.0      1963.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       10.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
497       3.0          0.0      0.0          8.0     22.0   14.0  20170206042528        74.0     1366.0      1798.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        8.0    0.0    0.0      6.0    0.0    0.0     0.0    0.0    0.0
498       3.0          0.0      0.0          5.0     34.0   32.0  20170204233646       131.0     1366.0      1992.0  0.0  0.0  0.0  5.0  3.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      1.0    1.0    0.0     0.0    0.0    0.0
500       3.0          0.0      1.0         11.0     57.0   50.0  20170201113647         8.0     1920.0      1646.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0       52.0   46.0   47.0      0.0    0.0    0.0     0.0    0.0    0.0
